2627	Chan WL	2008	APPL PHYS LETT	93			Journal	Article	48	A single-pixel terahertz imaging system based on compressed sensing	WOS:000259799100005
2628	Rozell CJ	2008	NEURAL COMPUT	20	2526		Journal	Article	20	Sparse coding via thresholding and local competition in neural circuits	WOS:000258641500006
2629	Baraniuk RG	2008	CONSTR APPROX	28	253		Journal	Article	153	A Simple Proof of the Restricted Isometry Property for Random Matrices	WOS:000260684900002
2630	Chandrasekaran V	2009	IEEE T INFORM THEORY	55	374		Journal	Article; Proceedings Paper	8	Representation and Compression of Multidimensional Piecewise Functions Using Surflets	WOS:000262328600032
2631	Duarte MF	2009			175		Book	Proceedings Paper	0	Recovery of Compressible Signals in Unions of Subspaces	WOS:000270992700035
2632	Hegde C	2009			44		Book	Proceedings Paper	1	Compressive Sensing of Streams of Pulses	WOS:000279627100007
2633	Duarte MF	2009			244		Book	Proceedings Paper	0	Model-Based Compressive Sensing for Signal Ensembles	WOS:000279627100034
2634	Cevher V	2009			205		Book	Proceedings Paper	1	Near-Optimal Bayesian Localization via Incoherence and Sparsity	WOS:000275711800018
2635	Baraniuk RG	2009	FOUND COMPUT MATH	9	51		Journal	Article	33	Random Projections of Smooth Manifolds	WOS:000262785200002
2636	Sankaranarayanan AC	2010	LECT NOTES COMPUT SC	6311	129		Series	Proceedings Paper	0	Compressive Acquisition of Dynamic Scenes	WOS:000286163200010
2637	Tropp JA	2010	IEEE T INFORM THEORY	56	520		Journal	Article	56	Beyond Nyquist: Efficient Sampling of Sparse Bandlimited Signals	WOS:000273134100038
2638	Baron D	2010	IEEE T SIGNAL PROCES	58	269		Journal	Article	33	Bayesian Compressive Sensing Via Belief Propagation	WOS:000272843900022
2639	Dyer EL	2010	LECT NOTES COMPUT SC	6365	604		Series	Proceedings Paper	0	Recovering Spikes from Noisy Neuronal Calcium Signals via Structured Sparse Approximation	WOS:000286868200075
2640	Davenport MA	2010	IEEE MILIT COMMUN C		1193		Series	Proceedings Paper	0	A Wideband Compressive Radio Receiver	WOS:000287747200305
2641	Schnelle SR	2010	INT CONF ACOUST SPEE		2886		Series	Proceedings Paper	0	TEXAS HOLD 'EM ALGORITHMS FOR DISTRIBUTED COMPRESSIVE SENSING	WOS:000287096002208
2642	Duarte MF	2010	INT CONF ACOUST SPEE		3650		Series	Proceedings Paper	1	KRONECKER PRODUCT MATRICES FOR COMPRESSIVE SENSING	WOS:000287096003147
2643	Hegde C	2010	INT CONF ACOUST SPEE		3934		Series	Proceedings Paper	0	COMPRESSIVE SENSING OF A SUPERPOSITION OF PULSES	WOS:000287096003217
2644	Chartrand R	2010	IEEE J-STSP	4	241		Journal	Editorial Material	3	Introduction to the Issue on Compressive Sensing	WOS:000275669900001
2645	Davenport MA	2010	IEEE J-STSP	4	445		Journal	Article	31	Signal Processing With Compressive Measurements	WOS:000275669900018
2646	Baraniuk RG	2010	IEEE T INFORM THEORY	56	1982		Journal	Article	85	Model-Based Compressive Sensing	WOS:000275999500039
2647	Baraniuk RG	2010	P IEEE	98	906		Journal	Editorial Material	4	Applications of Sparse Representation and Compressive Sensing	WOS:000277884900002
2648	Baraniuk RG	2010	P IEEE	98	959		Journal	Article	5	Low-Dimensional Models for Dimensionality Reduction and Signal Recovery: A Geometric Perspective	WOS:000277884900008
2649	Davenport MA	2010	IEEE T IMAGE PROCESS	19	2580		Journal	Article	0	Joint Manifolds for Data Fusion	WOS:000283593800007
2650	Davenport MA	2010	IEEE T PATTERN ANAL	32	1888		Journal	Article	3	Tuning Support Vector Machines for Minimax and Neyman-Pearson Classification	WOS:000281000700013
2651	Cevher V	2010	IEEE SIGNAL PROC MAG	27	92		Journal	Article	3	Sparse Signal Recovery and Acquisition with Graphical Models	WOS:000283453800012
2652	Slavinsky JP	2011	INT CONF ACOUST SPEE		3980		Series	Proceedings Paper	0	The Compressive Multiplexer for Multi-Channel Compressive Sensing	WOS:000296062404122
2653	Maleki A	2011			134		Book	Proceedings Paper	0	Least Favorable Compressed Sensing Problems for First-Order Methods	WOS:000297465100028
2654	Baraniuk RG	2011	SCIENCE	331	717		Journal	Editorial Material	8	More Is Less: Signal Processing and the Data Deluge	WOS:000287205700055
2655	Carin L	2011	IEEE SIGNAL PROC MAG	28	39		Journal	Article	0	Learning Low-Dimensional Signal Models	WOS:000287662000007
2656	Hegde C	2011	IEEE T SIGNAL PROCES	59	1505		Journal	Article	1	Sampling and Recovery of Pulse Streams	WOS:000290810100014
2657	Baraniuk RG	2011	LASER FOCUS WORLD	47	31		Journal	Article	0	Compressive sensing architecture advances infrared camera design	WOS:000292056300013
2658	Laska JN	2011	APPL COMPUT HARMON A	31	429		Journal	Article	4	Democracy in action: Quantization, saturation, and compressive sensing	WOS:000295420200006
2659	Laska JN	2011	IEEE T SIGNAL PROCES	59	5289		Journal	Article	3	Trust, But Verify: Fast and Accurate Signal Recovery From 1-Bit Compressive Measurements	WOS:000297113500016
2660	Baraniuk RG	2012	IEEE SIGNAL PROC MAG	29	180		Journal	Editorial Material	0	Trends in Signal Processing Education	WOS:000298295900021
2661	Russell TA	2012	PROC SPIE	8365			Series	Proceedings Paper	0	Compressive Hyperspectral Sensor for LWIR Gas Detection	WOS:000305700200007
2662	Duarte MF	2012	PHILOS T R SOC A	370	118		Journal	Review	1	Signal compression in wireless sensor networks	WOS:000298117100009
2663	Duarte MF	2012	IEEE T IMAGE PROCESS	21	494		Journal	Article	0	Kronecker Compressive Sensing	WOS:000300559700006
2664	Laska JN	2012	IEEE T SIGNAL PROCES	60	3496		Journal	Article	0	Regime Change: Bit-Depth Versus Measurement-Rate in Compressive Sensing	WOS:000305578800013
2665	Maleki A	2012	APPL COMPUT HARMON A	33	370		Journal	Article	0	Suboptimality of nonlocal means for images with sharp edges	WOS:000307372800004
2666	BATTLE GA	1977	COMMUN MATH PHYS	55	299		Journal	Article	3	PHASE-TRANSITIONS FOR A CONTINUOUS SYSTEM OF CLASSICAL PARTICLES IN A BOX	WOS:A1977DW10500007
2667	BATTLE GA	1978	INDIANA U MATH J	27	973		Journal	Article	0	GENERALIZATION OF SMALL DATA TECHNIQUES AND ITS APPLICATION	WOS:A1978GD24800006
2668	BATTLE GA	1978	J MATH PHYS	19	39		Journal	Article	0	DYNAMICS AND PHASE-TRANSITIONS FOR A CONTINUOUS SYSTEM OF QUANTUM PARTICLES IN A BOX	WOS:A1978EG39400006
2669	BATTLE GA	1980	J STAT PHYS	22	123		Journal	Article	14	THE FKG INEQUALITY FOR THE YUKAWA2 QUANTUM FIELD-THEORY	WOS:A1980JL97400001
2670	BATTLE GA	1981	J MATH PHYS	22	770		Journal	Article	1	ON THE INFINITE VOLUME LIMIT OF THE STRONGLY COUPLED YUKAWA-2 MODEL	WOS:A1981LT34800021
2671	BATTLE GA	1982	ANN PHYS-NEW YORK	142	95		Journal	Article	44	A PHASE CELL CLUSTER-EXPANSION FOR EUCLIDEAN FIELD-THEORIES	WOS:A1982PH22400006
2672	BATTLE GA	1982	J MATH PHYS	23	760		Journal	Article	0	PSEUDOSCALAR INTERACTION OF COUPLED QUANTUM-MECHANICAL OSCILLATORS WITH INDEPENDENT FERMI SYSTEMS	WOS:A1982NP41800010
2673	BATTLE GA	1983	J FUNCT ANAL	51	312		Journal	Article	0	NON-GAUSSIAN A-POSITIVITY OF PHI-D2N FIELD-THEORIES	WOS:A1983QW25800004
2674	BATTLE GA	1983	COMMUN MATH PHYS	88	263		Journal	Article	20	A PHASE CELL CLUSTER-EXPANSION FOR A HIERARCHICAL PHI-3-4 MODEL	WOS:A1983QG37900006
2675	BATTLE GA	1984	COMMUN MATH PHYS	94	133		Journal	Article	12	A NEW COMBINATORIC ESTIMATE FOR CLUSTER EXPANSIONS	WOS:A1984SV04000007
2676	BATTLE GA	1984	LETT MATH PHYS	8	55		Journal	Article	22	A NOTE ON CLUSTER EXPANSIONS, TREE GRAPH IDENTITIES, EXTRA 1/N FACTORS	WOS:A1984SD11900008
2677	BATTLE G	1987	COMMUN MATH PHYS	109	417		Journal	Article	11	ONDELETTES AND PHASE CELL CLUSTER EXPANSIONS, A VINDICATION	WOS:A1987G783600005
2678	BATTLE G	1987	COMMUN MATH PHYS	110	601		Journal	Article	195	A BLOCK SPIN CONSTRUCTION OF ONDELETTES .1. LEMARIE FUNCTIONS	WOS:A1987H906000004
2679	BATTLE G	1988	ANN I H POINCARE-PHY	49	403		Journal	Article	0	HOW TO RECOVER EUCLIDEAN INVARIANCE FROM AN ONDELETTE CLUSTER-EXPANSION	WOS:A1988T628800001
2680	BATTLE G	1988	COMMUN MATH PHYS	114	93		Journal	Article	15	A BLOCK SPIN CONSTRUCTION OF ONDELETTES .2. THE QFT CONNECTION	WOS:A1988L688400004
2681	BATTLE G	1988	LETT MATH PHYS	15	175		Journal	Article	39	HEISENBERG PROOF OF THE BALIAN LOW THEOREM	WOS:A1988M867000012
2682	BATTLE G	1989	J MATH PHYS	30	2195		Journal	Article	18	PHASE-SPACE LOCALIZATION THEOREM FOR ONDELETTES	WOS:A1989AT47000001
2683	BARNES RD	1992	SILVAE GENET	41	242		Journal	Article	11	GENETIC-CONTROL OF 5TH-YEAR TRAITS IN PINUS-PATULA SCHIEDE AND DEPPE	WOS:A1992KC47100007
2684	BARNES RD	1992	SILVAE GENET	41	318		Journal	Article	15	GENETIC-CONTROL OF 8TH YEAR TRAITS IN PINUS-PATULA SCHIEDE AND DEPPE	WOS:A1992KQ51800003
2685	BATTLE G	1993	MICH MATH J	40	181		Journal	Article	12	DIVERGENCE-FREE VECTOR WAVELETS	WOS:A1993NB91000011
2686	BATTLE G	1993	J MATH PHYS	34	1095		Journal	Article	2	KLEIN-GORDON PROPAGATION OF DAUBECHIES WAVELETS	WOS:A1993KT37100016
2687	Battle G	2000	ANN PHYS-NEW YORK	286	23		Journal	Article	0	Osiris wavelets in three dimensions	WOS:000166238500003
2688	BENVENISTE A	1973	CR ACAD SCI A MATH	276	1365		Journal	Article	4	PROJECTION OF ADDITIVE FUNCTIONALS AND REPRESENTATION OF POTENTIALS OF A MARKOV PROCESS	WOS:A1973P752800012
2689	BENVENISTE A	1973	INVENT MATH	21	183		Journal	Article	51	LEVY SYSTEMS OF MARKOV PROCESSES	WOS:A1973Q948300002
2690	BENVENISTE A	1973	REV FR AUTOMAT INFOR	7	107		Journal	Note	0	COMPARISON OF 2 COORDINATION PRINCIPLES IN HIERARCHICAL CONTROL-SYSTEMS	WOS:A1973R878300006
2691	BENVENISTE A	1975	CR ACAD SCI A MATH	280	381		Journal	Article	0	STATIONARY PROCESSES AND ADDITIVE FUNCTIONALS RELATED TO A STATIONARY POINT PROCESS	WOS:A1975W153400020
2692	BENVENISTE A	1975	CR ACAD SCI A MATH	280	821		Journal	Article	0	STOCHASTIC INTENSITY OF A STATIONARY POINT PROCESS, RECONSTRUCTION OF POINT PROCESS FROM ITS STOCHASTIC INTENSITY	WOS:A1975AA18300019
2693	BENVENISTE A	1977	Z WAHRSCHEINLICHKEIT	41	87		Journal	Article	0	FILTERED FLOATS AND PROCESS FLOATS WITH INDEPENDENT INCREASES	WOS:A1977EG29000001
2694	BENVENISTE A	1978	CR ACAD SCI A MATH	287	771		Journal	Article	1	RESULT OF CONVERGENCE OF STOCHASTIC-APPROXIMATION ALGORITHMS	WOS:A1978GB73300009
2695	BENVENISTE A	1978	CR ACAD SCI A MATH	287	965		Journal	Article	0	FUNCTIONAL MEASURING DEFORMATION BY ROTATION OF A LAW PRODUCED - APPLICATION TO BLIND IDENTIFICATION OF A NON-MINIMUM PHASE SYSTEM	WOS:A1978GE93400017
2696	BENVENISTE A	1980	IEEE T AUTOMAT CONTR	25	385		Journal	Article	222	ROBUST IDENTIFICATION OF A NON-MINIMUM PHASE SYSTEM - BLIND ADJUSTMENT OF A LINEAR EQUALIZER IN DATA COMMUNICATIONS	WOS:A1980JV59900005
2697	BENVENISTE A	1980	IEEE T AUTOMAT CONTR	25	1042		Journal	Article	42	ANALYSIS OF STOCHASTIC-APPROXIMATION SCHEMES WITH DISCONTINUOUS AND DEPENDENT FORCING TERMS WITH APPLICATIONS TO DATA COMMUNICATION ALGORITHMS	WOS:A1980KZ97700002
2698	BENVENISTE A	1981	IEEE T AUTOMAT CONTR	26	1243		Journal	Article	28	AR AND ARMA IDENTIFICATION ALGORITHMS OF LEVINSON TYPE - AN INNOVATIONS APPROACH	WOS:A1981MQ66000003
2699	BENVENISTE A	1982	IEEE T AUTOMAT CONTR	27	639		Journal	Article	53	A MEASURE OF THE TRACKING CAPABILITY OF RECURSIVE STOCHASTIC ALGORITHMS WITH CONSTANT GAINS	WOS:A1982NR43600012
2700	BASSEVILLE M	1983	IEEE T ACOUST SPEECH	31	521		Journal	Article	53	DESIGN AND COMPARATIVE-STUDY OF SOME SEQUENTIAL JUMP DETECTION ALGORITHMS FOR DIGITAL SIGNALS	WOS:A1983RA77400001
2701	BASSEVILLE M	1983	IEEE T INFORM THEORY	29	709		Journal	Article	30	SEQUENTIAL DETECTION OF ABRUPT CHANGES IN SPECTRAL CHARACTERISTICS OF DIGITAL SIGNALS	WOS:A1983RG90600008
2702	BASSEVILLE M	1983	INFORM SCIENCES	29	57		Journal	Article	14	SEQUENTIAL SEGMENTATION OF NONSTATIONARY DIGITAL SIGNALS USING SPECTRAL-ANALYSIS	WOS:A1983RL20500004
2703	RICHARD C	1984	IEEE T COMMUN	32	718		Journal	Article	4	RECURSIVE ESTIMATION OF LOCAL CHARACTERISTICS OF EDGES IN TV PICTURES AS APPLIED TO ADPCM CODING	WOS:A1984SW94500010
2704	BENVENISTE A	1984	IEEE T COMMUN	32	871		Journal	Article	194	BLIND EQUALIZERS	WOS:A1984TE21600002
2705	BOUTHEMY P	1984	IEEE T PATTERN ANAL	6	587		Journal	Article	16	MODELING OF ATMOSPHERIC DISTURBANCES IN METEOROLOGICAL PICTURES	WOS:A1984TM81300004
2706	BENVENISTE A	1985	IEEE T AUTOMAT CONTR	30	66		Journal	Article	55	SINGLE SAMPLE MODAL IDENTIFICATION OF A NONSTATIONARY STOCHASTIC-PROCESS	WOS:A1985AAF1900007
2707	BENVENISTE A	1986	LECT NOTES CONTR INF	77	77		Journal	Review	2	ADVANCED METHODS OF CHANGE DETECTION - AN OVERVIEW	WOS:A1986AYC8600004
2708	BASSEVILLE M	1986	LECT NOTES CONTR INF	77	259		Journal	Article	2	THE LOCAL METHOD APPLIED TO THE ROBUST-DETECTION OF CHANGES IN THE POLES OF A POLE-ZERO SYSTEM	WOS:A1986AYC8600008
2709	LEGUERNIC P	1986	IEEE T ACOUST SPEECH	34	362		Journal	Article	27	SIGNAL - A DATA FLOW-ORIENTED LANGUAGE FOR SIGNAL-PROCESSING	WOS:A1986A569500014
2710	BASSEVILLE M	1986	IEEE T INFORM THEORY	32	412		Journal	Letter	11	DETECTION AND DIAGNOSIS OF ABRUPT CHANGES IN MODAL CHARACTERISTICS OF NONSTATIONARY DIGITAL SIGNALS	WOS:A1986C236300010
2711	BASSEVILLE M	1987	AUTOMATICA	23	479		Journal	Article	39	DETECTION AND DIAGNOSIS OF CHANGES IN THE EIGENSTRUCTURE OF NONSTATIONARY MULTIVARIABLE SYSTEMS	WOS:A1987J492400006
2712	BENVENISTE A	1987	IEEE T AUTOMAT CONTR	32	583		Journal	Article	67	THE ASYMPTOTIC LOCAL APPROACH TO CHANGE DETECTION AND MODEL VALIDATION	WOS:A1987H795200004
2713	BASSEVILLE M	1987	IEEE T AUTOMAT CONTR	32	1067		Journal	Article	43	OPTIMAL SENSOR-LOCATION FOR DETECTING CHANGES IN DYNAMIC BEHAVIOR	WOS:A1987K868200004
2714	ROUGEE A	1987	IEEE T AUTOMAT CONTR	32	1116		Journal	Note	6	OPTIMUM ROBUST-DETECTION OF CHANGES IN THE AR PART OF A MULTIVARIABLE ARMA PROCESS	WOS:A1987K868200016
2715	BENVENISTE A	1990	IEEE T AUTOMAT CONTR	35	535		Journal	Article	57	HYBRID DYNAMIC-SYSTEMS THEORY AND THE SIGNAL LANGUAGE	WOS:A1990DB97900003
2716	LEBORGNE M	1991	LECT NOTES CONTR INF	165	212		Journal	Article	7	POLYNOMIAL DYNAMIC-SYSTEMS OVER FINITE-FIELDS	WOS:A1991KU63500016
2717	PREVOSTO M	1991	J SOUND VIB	148	329		Journal	Article	25	STATE-SPACE FORMULATION - A SOLUTION TO MODAL PARAMETER-ESTIMATION	WOS:A1991FZ63800011
2718	BENVENISTE A	1991	P IEEE	79	1268		Journal	Editorial Material	13	PROLOG TO THE SPECIAL SECTION ON ANOTHER LOOK AT REAL-TIME PROGRAMMING	WOS:A1991GL05300005
2719	BENVENISTE A	1991	P IEEE	79	1270		Journal	Article	164	THE SYNCHRONOUS APPROACH TO REACTIVE AND REAL-TIME SYSTEMS	WOS:A1991GL05300006
2720	BENVENISTE A	1991	SCI COMPUT PROGRAM	16	103		Journal	Article	65	SYNCHRONOUS PROGRAMMING WITH EVENTS AND RELATIONS - THE SIGNAL LANGUAGE AND ITS SEMANTICS	WOS:A1991GM48600001
2721	BENVENISTE A	1992	LECT NOTES COMPUT SC	582	20		Journal	Article	0	SIGNAL AS A MODEL FOR REAL-TIME AND HYBRID SYSTEMS	WOS:A1992KQ19500002
2722	BASSEVILLE M	1992	IEEE T INFORM THEORY	38	766		Journal	Article	138	MODELING AND ESTIMATION OF MULTIRESOLUTION STOCHASTIC-PROCESSES	WOS:A1992HG00800015
2723	BASSEVILLE M	1992	IEEE T SIGNAL PROCES	40	1915		Journal	Article	33	MULTISCALE AUTOREGRESSIVE PROCESSES .1. SCHUR-LEVINSON PARAMETRIZATIONS	WOS:A1992JF78800009
2724	BASSEVILLE M	1992	IEEE T SIGNAL PROCES	40	1935		Journal	Article	19	MULTISCALE AUTOREGRESSIVE PROCESSES .2. LATTICE STRUCTURES FOR WHITENING AND MODELING	WOS:A1992JF78800010
2725	BENVENISTE A	1992	INFORM COMPUT	99	192		Journal	Article	6	A DENOTATIONAL THEORY OF SYNCHRONOUS REACTIVE SYSTEMS	WOS:A1992JF79300004
2726	ZHANG QG	1992	IEEE T NEURAL NETWOR	3	889		Journal	Article	742	WAVELET NETWORKS	WOS:A1992JV95300004
2727	WILLIAMS TJ	1993	IFIP TRANS B	14	3		Series	Article; Proceedings Paper	5	ARCHITECTURES FOR INTEGRATING MANUFACTURING ACTIVITIES AND ENTERPRISES	WOS:A1993BA10C00002
2728	BENVENISTE A	1993	IEEE T AUTOMAT CONTR	38	1004		Journal	Editorial Material	10	MEETING THE CHALLENGE OF COMPUTER-SCIENCE IN THE INDUSTRIAL APPLICATIONS OF CONTROL - AN INTRODUCTORY DISCUSSION TO THE SPECIAL ISSUE	WOS:A1993LU27000002
2729	BENVENISTE A	1993	AUTOMATICA	29	1169		Journal	Editorial Material	2	MEETING THE CHALLENGE OF COMPUTER-SCIENCE IN THE INDUSTRIAL APPLICATIONS OF CONTROL - AN INTRODUCTORY DISCUSSION TO THE SPECIAL ISSUE	WOS:A1993MA17700002
2730	BASSEVILLE M	1993	MECH SYST SIGNAL PR	7	401		Journal	Article	43	IN-SITU DAMAGE MONITORING IN VIBRATION MECHANICS - DIAGNOSTICS AND PREDICTIVE MAINTENANCE	WOS:A1993MB05700002
2731	ZHANG Q	1994	AUTOMATICA	30	95		Journal	Article	64	EARLY WARNING OF SLIGHT CHANGES IN SYSTEMS	WOS:A1994MU88200008
2732	BENVENISTE A	1994	IEEE T CIRCUITS-I	41	2		Journal	Article	17	MULTISCALE SYSTEM-THEORY	WOS:A1994MW41200002
2733	CHOU KC	1994	IEEE T AUTOMAT CONTR	39	464		Journal	Article	108	MULTISCALE RECURSIVE ESTIMATION, DATA FUSION, AND REGULARIZATION	WOS:A1994ND83700002
2734	BENVENISTE A	1994	CONTROL ENG	41	67		Journal	Article	0	SYNCHRONOUS LANGUAGES PROVIDE SAFETY IN REACTIVE SYSTEMS-DESIGN	WOS:A1994QG43200008
2735	PEARCEPERCY H	1994	J VAC SCI TECHNOL B	12	3393		Journal	Article; Proceedings Paper	3	DYNAMIC CORRECTIONS IN MEBES-4500	WOS:A1994PY13300058
2736	Benveniste A	1995	LECT NOTES COMPUT SC	999	21		Series	Article; Proceedings Paper	0	A calculus of stochastic systems for the specification, simulation, and hidden state estimation of hybrid stochastic non-stochastic systems	WOS:A1995BF24R00002
2737	PRIOR R	1995	MICROELECTRON ENG	27	147		Journal	Article; Proceedings Paper	0	MEBES(R) 4500 RASTER SCAN TECHNIQUES - CALIBRATION AND CONTROL	WOS:A1995QN56900033
2738	DELYON B	1995	IEEE T NEURAL NETWOR	6	332		Journal	Article	145	ACCURACY ANALYSIS FOR WAVELET APPROXIMATIONS	WOS:A1995QJ92200004
2739	Sjoberg J	1995	AUTOMATICA	31	1691		Journal	Article; Proceedings Paper	654	Nonlinear black-box modeling in system identification: A unified overview	WOS:A1995TL12300002
2740	Juditsky A	1995	AUTOMATICA	31	1725		Journal	Article; Proceedings Paper	145	Nonlinear black-box models in system identification: Mathematical foundations	WOS:A1995TL12300003
2741	BENVENISTE A	1995	THEOR COMPUT SCI	152	171		Journal	Article	14	A CALCULUS OF STOCHASTIC-SYSTEMS FOR THE SPECIFICATION, SIMULATION, AND HIDDEN STATE ESTIMATION OF MIXED STOCHASTIC NONSTOCHASTIC SYSTEMS	WOS:A1995TJ34200001
2742	Levy BC	1996	IEEE T AUTOMAT CONTR	41	1125		Journal	Article	13	High-level primitives for recursive maximum likelihood estimation	WOS:A1996VC47200003
2743	Sjoberg J	1997	AUTOMATICA	33	1198		Journal	Editorial Material	0	Nonlinear black box modeling in system identification: A unified overview - Reply	WOS:A1997XJ13200019
2744	Benveniste A	1998	LECT NOTES COMPUT SC	1536	61		Series	Article; Proceedings Paper	0	Compositionality in dataflow synchronous languages: Specification and code generation	WOS:000082775100003
2745	Benveniste A	1998	LECT NOTES COMPUT SC	1466	373		Series	Article; Proceedings Paper	2	Algebraic techniques for timed systems	WOS:000082774600025
2746	Tranquart F	1998	J RADIOL	79	33		Journal	Article	0	Esophagus morphology assessment after laryngectomy using ultrasonography: impact on voice quality	WOS:000071852700008
2747	Benveniste A	1998	IEEE T AUTOMAT CONTR	43	579		Journal	Article	9	Compositional and uniform modeling of hybrid systems	WOS:000073054100016
2748	Hermans L	1998	MEC IND MATER	51	89		Journal	Article	0	Estimation of in-flight structural dynamics models of a spacecraft launcher	WOS:000074949800013
2749	Aghasaryan A	1998	DISCRETE EVENT DYN S	8	203		Journal	Article	43	Fault detection and diagnosis in distributed systems: An approach by partially stochastic Petri nets	WOS:000074562500006
2750	Zhang QH	1998	AUTOMATICA	34	1359		Journal	Article	73	Fault detection and isolation in nonlinear dynamic systems: A combined input-output and local approach	WOS:000077354500005
2751	Benveniste A	1999	LECT NOTES COMPUT SC	1664	162		Series	Article; Proceedings Paper	20	From synchrony to asynchrony	WOS:000087625300013
2752	Benveniste A	2000	EUR J CONTROL	6	132		Journal	Editorial Material	0	Discussion on: 'Dynamic wavelet and equivalent models' by O.M. Boaghe and S.A. Billings	WOS:000171806300002
2753	Basseville M	2000	AUTOMATICA	36	101		Journal	Article	77	Subspace-based fault detection algorithms for vibration monitoring	WOS:000084019700011
2754	Tudoret S	2000	LECT NOTES COMPUT SC	1926	134		Series	Article; Proceedings Paper	1	Co-simulation of hybrid systems: Signal-Simulink	WOS:000171225200013
2755	Benveniste A	2000	P SOC PHOTO-OPT INS	4062	620		Series	Proceedings Paper	0	Polyreference version of Subspace algorithms for output only structural identification	WOS:000086462600093
2756	Goursat M	2000	P SOC PHOTO-OPT INS	4062	800		Series	Proceedings Paper	0	O2MAD: A Scilab toolbox for output only modal analysis and diagnosis	WOS:000086462600118
2757	Benveniste A	2000	IEEE DECIS CONTR P		1550		Series	Proceedings Paper	0	Convergence rates for eigenstructure identification using subspace methods	WOS:000172029000280
2758	Benveniste A	2000	IEEE DECIS CONTR P		1985		Series	Proceedings Paper	0	Using local tests to estimate convergence rates for identification	WOS:000172029000355
2759	Fabre E	2000	IEEE DECIS CONTR P		2252		Series	Proceedings Paper	6	Distributed state reconstruction for discrete event systems	WOS:000172029000402
2760	Benveniste A	2000	INFORM COMPUT	163	125		Journal	Article	30	Compositionality in dataflow synchronous languages: Specification and distributed code generation	WOS:000165998500005
2761	Benveniste A	2001	FORM METHOD SYST DES	19	5		Journal	Editorial Material	0	Untitled	WOS:000169330300001
2762	Benveniste A	2001			211		Book	Proceedings Paper	1	Distributed hidden Markov models (HMM)	WOS:000168606900019
2763	Mevel L	2001	P SOC PHOTO-OPT INS	4359	1133		Series	Proceedings Paper	0	Polyreference subspace based modal identification of a concrete three span bridge	WOS:000168694300175
2764	Goursat M	2001	P SOC PHOTO-OPT INS	4359	1483		Series	Proceedings Paper	0	Output-only modal analysis of Ariane 5 launcher	WOS:000168694300228
2765	Benveniste A	2001	IEEE DECIS CONTR P		3284		Series	Proceedings Paper	3	The SIGNAL declarative synchronous language: controller synthesis & systems/architecture design	WOS:000178362200601
2766	Benveniste A	2001	IEEE DECIS CONTR P		5010		Series	Proceedings Paper	0	Markov nets: Probabilistic models for distributed and concurrent systems	WOS:000178362200919
2767	Basseville M	2001	J DYN SYST-T ASME	123	668		Journal	Article	21	Output-only subspace-based structural identification: From theory to industrial testing practice	WOS:000172894900015
2768	Benveniste A	2002			182		Book	Proceedings Paper	1	Diagnosis of asynchronous discrete event systems, a net unfolding approach	WOS:000178857000025
2769	Benveniste A	2002	LECT NOTES COMPUT SC	2491	252		Series	Article; Proceedings Paper	8	A protocol for loosely time-triggered architectures	WOS:000188893200019
2770	Caspi P	2002	LECT NOTES COMPUT SC	2491	294		Series	Article; Proceedings Paper	12	Toward an approximation theory for computerised control	WOS:000188893200022
2771	Benveniste A	2002	LECT NOTES COMPUT SC	2400	29		Series	Article; Proceedings Paper	0	Non-massive, non-high performance, distributed computing: Selected issues	WOS:000189438700003
2772	Mevel L	2002	IEEE T SIGNAL PROCES	50	41		Journal	Article	12	Blind subspace-based eigenstructure identification under nonstationary excitation using moving sensors	WOS:000172847000004
2773	Mevel L	2002	P SOC PHOTO-OPT INS	4753	49		Series	Proceedings Paper	0	Steelquake modes and modeshapes identification from multiple sensor pools	WOS:000176646000008
2774	Mevel L	2002	J SOUND VIB	249	719		Journal	Article	14	Merging sensor data from multiple measurement set-ups for non-stationary subspace-based modal analysis	WOS:000173867700006
2775	Benveniste A	2003	LECT NOTES COMPUT SC	2761	1		Series	Article; Proceedings Paper	8	Distributed monitoring of concurrent and asynchronous systems	WOS:000185948700001
2776	Benveniste A	2003	LECT NOTES COMPUT SC	2855	35		Series	Article; Proceedings Paper	6	Heterogeneous reactive systems modeling and correct-by-construction deployment	WOS:000187498400004
2777	Benveniste A	2003	LECT NOTES COMPUT SC	3188	1		Series	Article; Proceedings Paper	0	Causality and scheduling constraints in heterogeneous reactive systems modeling	WOS:000225179800001
2778	Benveniste A	2003	P IEEE	91	64		Journal	Article	143	The synchronous languages 12 years later	WOS:000180715800005
2779	Benveniste A	2003			3742		Book	Proceedings Paper	0	Distributed and asynchronous discrete event systems diagnosis	WOS:000189434100643
2780	Haar S	2003			3748		Book	Proceedings Paper	0	Partial order diagnosability of discrete event systems using Petri net unfoldings	WOS:000189434100644
2781	Benveniste A	2003	IEEE T AUTOMAT CONTR	48	714		Journal	Article	90	Diagnosis of asynchronous discrete-event systems: A net unfolding approach	WOS:000182870800001
2782	Benveniste A	2003	IEEE T AUTOMAT CONTR	48	1936		Journal	Article	18	Markov nets: Probabilistic models for distributed and concurrent systems	WOS:000186505800005
2783	Potop-Butucaru D	2004			67		Book	Proceedings Paper	0	Concurrency in synchronous systems	WOS:000222623400008
