197	0	CReATIVe Res Grp
197	0	Lab I3S
198	0	Univ Nice
198	0	CNRS
198	0	UMR 6070
198	0	I3S Lab
199	0	Univ Nice
199	0	CNRS
199	0	I3S Lab
199	0	Creative Res Grp
200	0	Univ Nice Sophia Antipolis
200	0	CNRS
200	0	UMR 6070
200	0	Lab 13S
201	0	Univ Nice
201	0	Lab I3S
201	0	UMR CNRS 6070
202	0	Univ Nice Sophia Antipolis
202	0	CNRS
202	0	UMR 6070
202	0	I3S Lab
203	0	France Telecom R&D
203	0	TECH SSTP
204	0	Univ Nice
204	0	CNRS
204	0	UMR 6070
204	0	Lab I3S
205	0	CNRS
205	0	I3S Lab
206	0	Univ Nice Sophia Antipolis
206	0	CNRS
206	0	I3S Lab
206	0	UMR 6070
207	0	Univ Naples Federico 2
207	0	Dipartimento Ingn Elettr & Telecomun DIET
207	1	Univ Nice
207	1	I3S Lab
208	0	Univ Nice Sophia Antipolis
208	0	I3S Lab
208	0	CNRS
208	0	UMR 6070
208	1	Stanford Univ
208	1	Dept Elect Engn
208	1	Informat Syst Lab
209	0	CNRS
209	0	Lab I3S
209	0	UMR 6070
210	0	Univ Nice
210	0	CNRS
210	0	Lab I3S
210	0	CReAT Res Grp
211	0	TELECOM & Management SudParis
211	0	Inst TELECOM
211	0	ARTEMIS Dept
212	0	Univ Nice Sophia Antipolis
212	0	CNRS
212	0	Lab I3S
212	0	UMR 6070
213	0	CNRS
213	0	IS3
213	0	INRIA
213	0	Ariana Res Grp
214	0	UNSA CNRS
214	0	Lab I3S
215	0	Univ Nice Sophia Antipolis
215	0	I3S Lab
215	0	CNRS
215	0	UMR 6070
216	0	France Telecom
216	0	R&D TECH SSTP
217	0	France Telecom
217	0	R&D TECH SSTP
218	0	UNSA CNRS
218	0	Lab 13S
219	0	Univ Nice Sophia Antipolis
219	0	I3S Lab
219	0	UMR 6070
220	0	Univ Nice Sophia Antipolis
220	0	CNRS
220	0	Lab I3S
220	0	UMR 6070
221	0	Univ Nice Sophia Antipolis
221	0	Lab I3S
221	0	UMR CNRS 6070
222	0	Univ Nice Sophia Antipolis
222	0	I3S Lab
222	0	CNRS
223	0	Orange Labs TECH SSTP
224	0	CNRS
224	0	Lab I3S
224	0	UMR 6070
224	1	Univ Nice
224	2	Engn Natl Sch Sfax ENIS
224	2	REGIM Res Grp Intelligent Machines
225	0	TELECOM ParisTech
225	1	I3S Lab
226	0	Univ Nice Sophia Antipolis
226	0	Lab I3S
226	0	UMR 6070
227	0	CNRS
227	0	I3S Lab
227	0	UMR 6070
228	0	I3S UNSA CNRS
229	0	Orange Labs
230	0	Univ Beira Interior
230	0	Dep Comp Sci
230	0	IT Networks & Multimedia Grp
231	0	Univ Nice Sophia Antipolis
231	0	CNRS
231	0	I3S
232	0	Univ Nice Sophia Antipolis
232	0	CNRS
232	0	Lab I3S
233	0	Univ Nice
233	0	CNRS
233	0	UMR 6070
233	0	Lab I3S
234	0	Univ Nice Sophia Antipolis
234	0	Lab CNRS I3S
234	1	Orange Labs
235	0	Nony Patent & Trademark Attorneys
235	1	TELECOM ParisTech
235	2	Univ Nice Sophia
235	2	CNRS
